State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Crop_original
uttar pradesh,auraiya,2010,summer,maize,49.0,72.0,Maize
uttar pradesh,auraiya,2010,summer,mung bean,1624.0,1669.0,Moong(Green Gram)
uttar pradesh,auraiya,2010,summer,sunflower,17.0,37.0,Sunflower
uttar pradesh,auraiya,2010,summer,urad,674.0,696.0,Urad
uttar pradesh,auraiya,2011,kharif,pigeon peas,2650.0,3551.0,Arhar/Tur
uttar pradesh,auraiya,2011,kharif,bajra,24467.0,50433.0,Bajra
uttar pradesh,auraiya,2011,kharif,dry chillies,21.0,17.0,Dry chillies
uttar pradesh,auraiya,2011,kharif,groundnut,252.0,252.0,Groundnut
uttar pradesh,auraiya,2011,kharif,guar seed,59.0,48.0,Guar seed
uttar pradesh,auraiya,2011,kharif,jowar,685.0,842.0,Jowar
uttar pradesh,auraiya,2011,kharif,maize,9072.0,18380.0,Maize
uttar pradesh,auraiya,2011,kharif,mung bean,126.0,53.0,Moong(Green Gram)
uttar pradesh,auraiya,2011,kharif,rice,50179.0,145519.0,Rice
uttar pradesh,auraiya,2011,kharif,sannhamp,5.0,1.0,Sannhamp
uttar pradesh,auraiya,2011,kharif,sesamum,1020.0,261.0,Sesamum
uttar pradesh,auraiya,2011,kharif,sugarcane,885.0,51302.0,Sugarcane
uttar pradesh,auraiya,2011,kharif,sweet potato,73.0,949.0,Sweet potato
uttar pradesh,auraiya,2011,kharif,urad,1147.0,1157.0,Urad
uttar pradesh,auraiya,2011,rabi,barley,2286.0,7327.0,Barley
uttar pradesh,auraiya,2011,rabi,coriander,16.0,9.0,Coriander
uttar pradesh,auraiya,2011,rabi,garlic,2130.0,11008.0,Garlic
uttar pradesh,auraiya,2011,rabi,chickpea,5499.0,9196.0,Gram
uttar pradesh,auraiya,2011,rabi,lentil,42.0,36.0,Masoor
uttar pradesh,auraiya,2011,rabi,onion,40.0,915.0,Onion
uttar pradesh,auraiya,2011,rabi,peas & beans (pulses),117.0,180.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2011,rabi,potato,4930.0,147284.0,Potato
uttar pradesh,auraiya,2011,rabi,rapeseed &mustard,14012.0,20324.0,Rapeseed &Mustard
uttar pradesh,auraiya,2011,rabi,turmeric,1.0,3.0,Turmeric
uttar pradesh,auraiya,2011,rabi,wheat,101534.0,390703.0,Wheat
uttar pradesh,auraiya,2011,summer,maize,188.0,311.0,Maize
uttar pradesh,auraiya,2011,summer,mung bean,1009.0,684.0,Moong(Green Gram)
uttar pradesh,auraiya,2011,summer,onion,63.0,714.0,Onion
uttar pradesh,auraiya,2011,summer,urad,666.0,566.0,Urad
uttar pradesh,auraiya,2012,kharif,pigeon peas,4600.0,5341.0,Arhar/Tur
uttar pradesh,auraiya,2012,kharif,bajra,29943.0,71736.0,Bajra
uttar pradesh,auraiya,2012,kharif,dry chillies,12.0,10.0,Dry chillies
uttar pradesh,auraiya,2012,kharif,groundnut,149.0,148.0,Groundnut
uttar pradesh,auraiya,2012,kharif,guar seed,64.0,52.0,Guar seed
uttar pradesh,auraiya,2012,kharif,jowar,1017.0,1397.0,Jowar
uttar pradesh,auraiya,2012,kharif,maize,8615.0,22356.0,Maize
uttar pradesh,auraiya,2012,kharif,mung bean,85.0,43.0,Moong(Green Gram)
uttar pradesh,auraiya,2012,kharif,rice,52566.0,164321.0,Rice
uttar pradesh,auraiya,2012,kharif,sesamum,958.0,191.0,Sesamum
uttar pradesh,auraiya,2012,kharif,sugarcane,684.0,41522.0,Sugarcane
uttar pradesh,auraiya,2012,kharif,sweet potato,59.0,764.0,Sweet potato
uttar pradesh,auraiya,2012,kharif,urad,1032.0,713.0,Urad
uttar pradesh,auraiya,2012,rabi,barley,2552.0,7972.0,Barley
uttar pradesh,auraiya,2012,rabi,coriander,15.0,8.0,Coriander
uttar pradesh,auraiya,2012,rabi,garlic,2213.0,11494.0,Garlic
uttar pradesh,auraiya,2012,rabi,chickpea,5499.0,7748.0,Gram
uttar pradesh,auraiya,2012,rabi,linseed,2.0,1.0,Linseed
uttar pradesh,auraiya,2012,rabi,lentil,34.0,41.0,Masoor
uttar pradesh,auraiya,2012,rabi,onion,27.0,621.0,Onion
uttar pradesh,auraiya,2012,rabi,peas & beans (pulses),110.0,177.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2012,rabi,potato,5066.0,157051.0,Potato
uttar pradesh,auraiya,2012,rabi,rapeseed &mustard,13516.0,19621.0,Rapeseed &Mustard
uttar pradesh,auraiya,2012,rabi,wheat,103644.0,376020.0,Wheat
uttar pradesh,auraiya,2012,summer,banana,3.0,134.0,Banana
uttar pradesh,auraiya,2012,summer,maize,1566.0,2893.0,Maize
uttar pradesh,auraiya,2012,summer,mung bean,1002.0,827.0,Moong(Green Gram)
uttar pradesh,auraiya,2012,summer,onion,51.0,581.0,Onion
uttar pradesh,auraiya,2012,summer,urad,712.0,576.0,Urad
uttar pradesh,auraiya,2013,kharif,pigeon peas,2721.0,2786.0,Arhar/Tur
uttar pradesh,auraiya,2013,kharif,bajra,28105.0,64286.0,Bajra
uttar pradesh,auraiya,2013,kharif,dry chillies,68.0,55.0,Dry chillies
uttar pradesh,auraiya,2013,kharif,groundnut,39.0,35.0,Groundnut
uttar pradesh,auraiya,2013,kharif,guar seed,20.0,16.0,Guar seed
uttar pradesh,auraiya,2013,kharif,jowar,847.0,1178.0,Jowar
uttar pradesh,auraiya,2013,kharif,maize,7314.0,18709.0,Maize
uttar pradesh,auraiya,2013,kharif,mung bean,116.0,37.0,Moong(Green Gram)
uttar pradesh,auraiya,2013,kharif,rice,53582.0,176070.0,Rice
uttar pradesh,auraiya,2013,kharif,sesamum,720.0,25.0,Sesamum
uttar pradesh,auraiya,2013,kharif,sugarcane,1047.0,62394.0,Sugarcane
uttar pradesh,auraiya,2013,kharif,sweet potato,83.0,1097.0,Sweet potato
uttar pradesh,auraiya,2013,kharif,urad,1242.0,711.0,Urad
uttar pradesh,auraiya,2013,rabi,barley,1948.0,5493.0,Barley
uttar pradesh,auraiya,2013,rabi,coriander,1.0,1.0,Coriander
uttar pradesh,auraiya,2013,rabi,garlic,2886.0,16909.0,Garlic
uttar pradesh,auraiya,2013,rabi,chickpea,4744.0,3680.0,Gram
uttar pradesh,auraiya,2013,rabi,lentil,16.0,11.0,Masoor
uttar pradesh,auraiya,2013,rabi,onion,100.0,2034.0,Onion
uttar pradesh,auraiya,2013,rabi,peas & beans (pulses),138.0,241.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2013,rabi,potato,4818.0,130269.0,Potato
uttar pradesh,auraiya,2013,rabi,rapeseed &mustard,15556.0,16632.0,Rapeseed &Mustard
uttar pradesh,auraiya,2013,rabi,wheat,104354.0,398006.0,Wheat
uttar pradesh,auraiya,2013,summer,banana,4.0,174.0,Banana
uttar pradesh,auraiya,2013,summer,maize,281.0,516.0,Maize
uttar pradesh,auraiya,2013,summer,mung bean,2934.0,2181.0,Moong(Green Gram)
uttar pradesh,auraiya,2013,summer,onion,40.0,512.0,Onion
uttar pradesh,auraiya,2013,summer,urad,758.0,537.0,Urad
uttar pradesh,auraiya,2014,kharif,pigeon peas,2968.0,1469.0,Arhar/Tur
uttar pradesh,auraiya,2014,kharif,bajra,36540.0,80311.0,Bajra
uttar pradesh,auraiya,2014,kharif,dry chillies,279.0,230.0,Dry chillies
uttar pradesh,auraiya,2014,kharif,groundnut,29.0,25.0,Groundnut
uttar pradesh,auraiya,2014,kharif,guar seed,47.0,39.0,Guar seed
uttar pradesh,auraiya,2014,kharif,jowar,708.0,635.0,Jowar
uttar pradesh,auraiya,2014,kharif,maize,8219.0,19808.0,Maize
uttar pradesh,auraiya,2014,kharif,mung bean,126.0,40.0,Moong(Green Gram)
uttar pradesh,auraiya,2014,kharif,rice,55752.0,175898.0,Rice
uttar pradesh,auraiya,2014,kharif,sesamum,727.0,30.0,Sesamum
uttar pradesh,auraiya,2014,kharif,sugarcane,920.0,53004.0,Sugarcane
uttar pradesh,auraiya,2014,kharif,sweet potato,39.0,483.0,Sweet potato
uttar pradesh,auraiya,2014,kharif,urad,903.0,701.0,Urad
uttar pradesh,auraiya,2014,rabi,barley,2596.0,3713.0,Barley
uttar pradesh,auraiya,2014,rabi,coriander,41.0,20.0,Coriander
uttar pradesh,auraiya,2014,rabi,garlic,2473.0,14325.0,Garlic
uttar pradesh,auraiya,2014,rabi,chickpea,4084.0,2136.0,Gram
uttar pradesh,auraiya,2014,rabi,linseed,60.0,35.0,Linseed
uttar pradesh,auraiya,2014,rabi,maize,83.0,199.0,Maize
uttar pradesh,auraiya,2014,rabi,lentil,33.0,18.0,Masoor
uttar pradesh,auraiya,2014,rabi,onion,25.0,382.0,Onion
uttar pradesh,auraiya,2014,rabi,peas & beans (pulses),72.0,40.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2014,rabi,potato,6402.0,170293.0,Potato
uttar pradesh,auraiya,2014,rabi,rapeseed &mustard,13229.0,10795.0,Rapeseed &Mustard
uttar pradesh,auraiya,2014,rabi,wheat,104341.0,236332.0,Wheat
uttar pradesh,auraiya,2014,summer,banana,6.0,271.0,Banana
uttar pradesh,auraiya,2014,summer,maize,326.0,580.0,Maize
uttar pradesh,auraiya,2014,summer,mung bean,4101.0,3382.0,Moong(Green Gram)
uttar pradesh,auraiya,2014,summer,onion,10.0,143.0,Onion
uttar pradesh,auraiya,2014,summer,urad,1399.0,978.0,Urad
uttar pradesh,azamgarh,1997,kharif,pigeon peas,10853.0,6995.0,Arhar/Tur
uttar pradesh,azamgarh,1997,kharif,bajra,214.0,219.0,Bajra
uttar pradesh,azamgarh,1997,kharif,groundnut,73.0,65.0,Groundnut
uttar pradesh,azamgarh,1997,kharif,jowar,14.0,9.0,Jowar
uttar pradesh,azamgarh,1997,kharif,maize,8799.0,9045.0,Maize
uttar pradesh,azamgarh,1997,kharif,mung bean,10.0,3.0,Moong(Green Gram)
uttar pradesh,azamgarh,1997,kharif,oilseeds total,1076.0,594.0,Oilseeds total
uttar pradesh,azamgarh,1997,kharif,onion,768.0,7593.0,Onion
uttar pradesh,azamgarh,1997,kharif,rice,202707.0,419064.0,Rice
uttar pradesh,azamgarh,1997,kharif,sesamum,175.0,26.0,Sesamum
uttar pradesh,azamgarh,1997,kharif,small millets,330.0,254.0,Small millets
uttar pradesh,azamgarh,1997,kharif,total foodgrain,453435.0,949679.0,Total foodgrain
uttar pradesh,azamgarh,1997,kharif,urad,223.0,92.0,Urad
uttar pradesh,azamgarh,1997,rabi,barley,4826.0,7810.0,Barley
uttar pradesh,azamgarh,1997,rabi,chickpea,6927.0,7690.0,Gram
uttar pradesh,azamgarh,1997,rabi,linseed,9.0,4.0,Linseed
uttar pradesh,azamgarh,1997,rabi,lentil,127.0,110.0,Masoor
uttar pradesh,azamgarh,1997,rabi,peas & beans (pulses),9450.0,11293.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,1997,rabi,rapeseed &mustard,789.0,458.0,Rapeseed &Mustard
uttar pradesh,azamgarh,1997,rabi,sunflower,30.0,41.0,Sunflower
uttar pradesh,azamgarh,1997,rabi,wheat,208030.0,486525.0,Wheat
uttar pradesh,azamgarh,1997,summer,maize,163.0,257.0,Maize
uttar pradesh,azamgarh,1997,summer,mung bean,217.0,116.0,Moong(Green Gram)
uttar pradesh,azamgarh,1997,summer,urad,545.0,197.0,Urad
uttar pradesh,azamgarh,1997,whole year,potato,5599.0,77910.0,Potato
uttar pradesh,azamgarh,1997,whole year,sugarcane,27664.0,1296003.0,Sugarcane
uttar pradesh,azamgarh,1998,kharif,pigeon peas,9664.0,8908.0,Arhar/Tur
uttar pradesh,azamgarh,1998,kharif,bajra,208.0,258.0,Bajra
uttar pradesh,azamgarh,1998,kharif,groundnut,48.0,31.0,Groundnut
uttar pradesh,azamgarh,1998,kharif,jowar,10.0,6.0,Jowar
uttar pradesh,azamgarh,1998,kharif,maize,8047.0,5904.0,Maize
uttar pradesh,azamgarh,1998,kharif,mung bean,15.0,3.0,Moong(Green Gram)
uttar pradesh,azamgarh,1998,kharif,ragi,18.0,23.0,Ragi
uttar pradesh,azamgarh,1998,kharif,rice,199011.0,346646.0,Rice
uttar pradesh,azamgarh,1998,kharif,sesamum,149.0,18.0,Sesamum
uttar pradesh,azamgarh,1998,kharif,small millets,211.0,143.0,Small millets
uttar pradesh,azamgarh,1998,kharif,soyabean,1.0,1.0,Soyabean
uttar pradesh,azamgarh,1998,kharif,urad,188.0,50.0,Urad
uttar pradesh,azamgarh,1998,rabi,barley,4910.0,7338.0,Barley
uttar pradesh,azamgarh,1998,rabi,chickpea,6656.0,7853.0,Gram
uttar pradesh,azamgarh,1998,rabi,linseed,11.0,4.0,Linseed
uttar pradesh,azamgarh,1998,rabi,lentil,207.0,170.0,Masoor
uttar pradesh,azamgarh,1998,rabi,peas & beans (pulses),10196.0,12661.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,1998,rabi,rapeseed &mustard,1274.0,1055.0,Rapeseed &Mustard
uttar pradesh,azamgarh,1998,rabi,sunflower,6.0,7.0,Sunflower
uttar pradesh,azamgarh,1998,rabi,wheat,212687.0,521201.0,Wheat
uttar pradesh,azamgarh,1998,summer,maize,137.0,139.0,Maize
uttar pradesh,azamgarh,1998,summer,mung bean,164.0,71.0,Moong(Green Gram)
uttar pradesh,azamgarh,1998,summer,urad,362.0,282.0,Urad
uttar pradesh,azamgarh,1998,whole year,onion,559.0,6750.0,Onion
uttar pradesh,azamgarh,1998,whole year,potato,5675.0,125122.0,Potato
uttar pradesh,azamgarh,1998,whole year,sannhamp,246.0,90.0,Sannhamp
uttar pradesh,azamgarh,1998,whole year,sugarcane,24802.0,1087915.0,Sugarcane
uttar pradesh,azamgarh,1998,whole year,tobacco,48.0,286.0,Tobacco
uttar pradesh,azamgarh,1998,whole year,turmeric,28.0,52.0,Turmeric
uttar pradesh,azamgarh,1999,kharif,pigeon peas,9616.0,9371.0,Arhar/Tur
uttar pradesh,azamgarh,1999,kharif,bajra,192.0,310.0,Bajra
uttar pradesh,azamgarh,1999,kharif,groundnut,74.0,62.0,Groundnut
uttar pradesh,azamgarh,1999,kharif,jowar,14.0,17.0,Jowar
uttar pradesh,azamgarh,1999,kharif,maize,8511.0,9486.0,Maize
uttar pradesh,azamgarh,1999,kharif,mung bean,8.0,2.0,Moong(Green Gram)
uttar pradesh,azamgarh,1999,kharif,rice,203833.0,445549.0,Rice
uttar pradesh,azamgarh,1999,kharif,small millets,161.0,112.0,Small millets
uttar pradesh,azamgarh,1999,kharif,sunflower,4.0,5.0,Sunflower
uttar pradesh,azamgarh,1999,kharif,urad,148.0,61.0,Urad
uttar pradesh,azamgarh,1999,rabi,barley,4267.0,7132.0,Barley
uttar pradesh,azamgarh,1999,rabi,chickpea,5967.0,5177.0,Gram
uttar pradesh,azamgarh,1999,rabi,linseed,3.0,1.0,Linseed
uttar pradesh,azamgarh,1999,rabi,maize,134.0,194.0,Maize
uttar pradesh,azamgarh,1999,rabi,ragi,20.0,34.0,Ragi
uttar pradesh,azamgarh,1999,rabi,rapeseed &mustard,1017.0,706.0,Rapeseed &Mustard
uttar pradesh,azamgarh,1999,rabi,wheat,216884.0,535740.0,Wheat
uttar pradesh,azamgarh,1999,summer,mung bean,156.0,115.0,Moong(Green Gram)
uttar pradesh,azamgarh,1999,summer,rice,2.0,4.0,Rice
uttar pradesh,azamgarh,1999,summer,urad,324.0,221.0,Urad
uttar pradesh,azamgarh,1999,whole year,onion,730.0,10465.0,Onion
uttar pradesh,azamgarh,1999,whole year,peas & beans (pulses),9700.0,10773.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,1999,whole year,potato,5745.0,71913.0,Potato
uttar pradesh,azamgarh,1999,whole year,sugarcane,23194.0,1008753.0,Sugarcane
uttar pradesh,azamgarh,1999,whole year,tobacco,49.0,265.0,Tobacco
uttar pradesh,azamgarh,1999,whole year,turmeric,7.0,11.0,Turmeric
uttar pradesh,azamgarh,2000,kharif,pigeon peas,9191.0,8824.0,Arhar/Tur
uttar pradesh,azamgarh,2000,kharif,bajra,133.0,104.0,Bajra
uttar pradesh,azamgarh,2000,kharif,groundnut,81.0,68.0,Groundnut
uttar pradesh,azamgarh,2000,kharif,jowar,12.0,14.0,Jowar
uttar pradesh,azamgarh,2000,kharif,maize,7209.0,11912.0,Maize
uttar pradesh,azamgarh,2000,kharif,mung bean,3.0,1.0,Moong(Green Gram)
uttar pradesh,azamgarh,2000,kharif,rice,211031.0,390953.0,Rice
uttar pradesh,azamgarh,2000,kharif,sesamum,45.0,7.0,Sesamum
uttar pradesh,azamgarh,2000,kharif,small millets,101.0,76.0,Small millets
uttar pradesh,azamgarh,2000,kharif,soyabean,1.0,1.0,Soyabean
uttar pradesh,azamgarh,2000,kharif,urad,178.0,74.0,Urad
uttar pradesh,azamgarh,2000,rabi,barley,4271.0,7663.0,Barley
uttar pradesh,azamgarh,2000,rabi,chickpea,5825.0,7383.0,Gram
uttar pradesh,azamgarh,2000,rabi,maize,186.0,302.0,Maize
uttar pradesh,azamgarh,2000,rabi,lentil,196.0,170.0,Masoor
uttar pradesh,azamgarh,2000,rabi,mung bean,102.0,58.0,Moong(Green Gram)
uttar pradesh,azamgarh,2000,rabi,peas & beans (pulses),9839.0,13637.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,2000,rabi,rapeseed &mustard,1056.0,1057.0,Rapeseed &Mustard
uttar pradesh,azamgarh,2000,rabi,urad,267.0,123.0,Urad
uttar pradesh,azamgarh,2000,rabi,wheat,215453.0,481708.0,Wheat
uttar pradesh,azamgarh,2000,whole year,potato,5707.0,105849.0,Potato
uttar pradesh,azamgarh,2000,whole year,sugarcane,22517.0,955171.0,Sugarcane
uttar pradesh,azamgarh,2000,whole year,turmeric,2.0,3.0,Turmeric
uttar pradesh,azamgarh,2001,kharif,pigeon peas,9021.0,11726.0,Arhar/Tur
uttar pradesh,azamgarh,2001,kharif,bajra,120.0,142.0,Bajra
uttar pradesh,azamgarh,2001,kharif,groundnut,50.0,42.0,Groundnut
uttar pradesh,azamgarh,2001,kharif,jowar,2.0,2.0,Jowar
uttar pradesh,azamgarh,2001,kharif,maize,7083.0,12671.0,Maize
uttar pradesh,azamgarh,2001,kharif,mung bean,11.0,3.0,Moong(Green Gram)
uttar pradesh,azamgarh,2001,kharif,rice,209614.0,433548.0,Rice
uttar pradesh,azamgarh,2001,kharif,sesamum,43.0,11.0,Sesamum
uttar pradesh,azamgarh,2001,kharif,small millets,113.0,87.0,Small millets
uttar pradesh,azamgarh,2001,kharif,sunflower,1.0,2.0,Sunflower
uttar pradesh,azamgarh,2001,kharif,urad,185.0,75.0,Urad
uttar pradesh,azamgarh,2001,rabi,barley,4211.0,6622.0,Barley
uttar pradesh,azamgarh,2001,rabi,chickpea,5358.0,4985.0,Gram
uttar pradesh,azamgarh,2001,rabi,linseed,5.0,2.0,Linseed
uttar pradesh,azamgarh,2001,rabi,maize,348.0,567.0,Maize
uttar pradesh,azamgarh,2001,rabi,lentil,161.0,179.0,Masoor
uttar pradesh,azamgarh,2001,rabi,peas & beans (pulses),9395.0,10090.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,2001,rabi,rapeseed &mustard,1004.0,1023.0,Rapeseed &Mustard
uttar pradesh,azamgarh,2001,rabi,urad,264.0,129.0,Urad
uttar pradesh,azamgarh,2001,rabi,wheat,217147.0,518173.0,Wheat
uttar pradesh,azamgarh,2001,whole year,potato,5382.0,142817.0,Potato
uttar pradesh,azamgarh,2001,whole year,sugarcane,22612.0,960920.0,Sugarcane
uttar pradesh,azamgarh,2001,whole year,tobacco,91.0,569.0,Tobacco
uttar pradesh,azamgarh,2002,kharif,bajra,58.0,78.0,Bajra
uttar pradesh,azamgarh,2002,kharif,groundnut,49.0,32.0,Groundnut
uttar pradesh,azamgarh,2002,kharif,jowar,13.0,14.0,Jowar
uttar pradesh,azamgarh,2002,kharif,maize,6414.0,7556.0,Maize
uttar pradesh,azamgarh,2002,kharif,mung bean,2.0,1.0,Moong(Green Gram)
uttar pradesh,azamgarh,2002,kharif,rice,180384.0,303911.0,Rice
uttar pradesh,azamgarh,2002,kharif,sesamum,57.0,9.0,Sesamum
uttar pradesh,azamgarh,2002,kharif,small millets,112.0,121.0,Small millets
uttar pradesh,azamgarh,2002,kharif,sunflower,2.0,3.0,Sunflower
uttar pradesh,azamgarh,2002,kharif,urad,156.0,62.0,Urad
uttar pradesh,azamgarh,2002,rabi,barley,4256.0,5728.0,Barley
uttar pradesh,azamgarh,2002,rabi,chickpea,4886.0,4398.0,Gram
uttar pradesh,azamgarh,2002,rabi,linseed,7.0,3.0,Linseed
uttar pradesh,azamgarh,2002,rabi,maize,453.0,502.0,Maize
uttar pradesh,azamgarh,2002,rabi,lentil,148.0,127.0,Masoor
uttar pradesh,azamgarh,2002,rabi,onion,67.0,691.0,Onion
uttar pradesh,azamgarh,2002,rabi,peas & beans (pulses),8501.0,8399.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,2002,rabi,ragi,60.0,88.0,Ragi
uttar pradesh,azamgarh,2002,rabi,rapeseed &mustard,1019.0,913.0,Rapeseed &Mustard
uttar pradesh,azamgarh,2002,rabi,wheat,216928.0,434435.0,Wheat
uttar pradesh,azamgarh,2002,summer,mung bean,79.0,46.0,Moong(Green Gram)
uttar pradesh,azamgarh,2002,summer,onion,583.0,6518.0,Onion
uttar pradesh,azamgarh,2002,summer,urad,196.0,104.0,Urad
uttar pradesh,azamgarh,2002,whole year,potato,5352.0,111878.0,Potato
uttar pradesh,azamgarh,2002,whole year,sannhamp,64.0,20.0,Sannhamp
uttar pradesh,azamgarh,2002,whole year,sugarcane,22119.0,933333.0,Sugarcane
uttar pradesh,azamgarh,2002,whole year,tobacco,56.0,330.0,Tobacco
uttar pradesh,azamgarh,2002,whole year,turmeric,2.0,4.0,Turmeric
uttar pradesh,azamgarh,2003,kharif,pigeon peas,9720.0,8508.0,Arhar/Tur
uttar pradesh,azamgarh,2003,kharif,bajra,193.0,260.0,Bajra
uttar pradesh,azamgarh,2003,kharif,groundnut,82.0,55.0,Groundnut
uttar pradesh,azamgarh,2003,kharif,jowar,15.0,17.0,Jowar
uttar pradesh,azamgarh,2003,kharif,maize,7157.0,9111.0,Maize
uttar pradesh,azamgarh,2003,kharif,mung bean,4.0,1.0,Moong(Green Gram)
uttar pradesh,azamgarh,2003,kharif,rice,205352.0,417537.0,Rice
uttar pradesh,azamgarh,2003,kharif,sesamum,70.0,9.0,Sesamum
uttar pradesh,azamgarh,2003,kharif,sunflower,6.0,10.0,Sunflower
uttar pradesh,azamgarh,2003,kharif,urad,151.0,36.0,Urad
uttar pradesh,azamgarh,2003,rabi,barley,4240.0,7033.0,Barley
uttar pradesh,azamgarh,2003,rabi,chickpea,4585.0,5326.0,Gram
uttar pradesh,azamgarh,2003,rabi,linseed,3.0,2.0,Linseed
uttar pradesh,azamgarh,2003,rabi,lentil,124.0,157.0,Masoor
uttar pradesh,azamgarh,2003,rabi,onion,90.0,1292.0,Onion
uttar pradesh,azamgarh,2003,rabi,peas & beans (pulses),8602.0,10288.0,Peas & beans (Pulses)
uttar pradesh,azamgarh,2003,rabi,ragi,11.0,16.0,Ragi
uttar pradesh,azamgarh,2003,rabi,rapeseed &mustard,1201.0,1197.0,Rapeseed &Mustard
uttar pradesh,azamgarh,2003,rabi,wheat,222018.0,552640.0,Wheat
uttar pradesh,azamgarh,2003,summer,maize,458.0,626.0,Maize
uttar pradesh,azamgarh,2003,summer,mung bean,68.0,41.0,Moong(Green Gram)
uttar pradesh,azamgarh,2003,summer,onion,651.0,6629.0,Onion
uttar pradesh,azamgarh,2003,summer,urad,210.0,103.0,Urad
uttar pradesh,azamgarh,2003,whole year,potato,5571.0,91359.0,Potato
uttar pradesh,azamgarh,2003,whole year,sannhamp,85.0,26.0,Sannhamp
uttar pradesh,azamgarh,2003,whole year,sugarcane,21335.0,929182.0,Sugarcane
uttar pradesh,azamgarh,2003,whole year,tobacco,89.0,666.0,Tobacco
uttar pradesh,azamgarh,2003,whole year,turmeric,1.0,2.0,Turmeric
uttar pradesh,azamgarh,2004,kharif,bajra,92.0,149.0,Bajra
uttar pradesh,azamgarh,2004,kharif,groundnut,68.0,56.0,Groundnut
uttar pradesh,azamgarh,2004,kharif,jowar,13.0,14.0,Jowar
uttar pradesh,azamgarh,2004,kharif,maize,7514.0,14066.0,Maize
uttar pradesh,azamgarh,2004,kharif,rice,212127.0,187398.0,Rice
uttar pradesh,azamgarh,2004,kharif,sannhamp,62.0,17.0,Sannhamp
uttar pradesh,azamgarh,2004,kharif,sesamum,66.0,10.0,Sesamum
uttar pradesh,azamgarh,2004,kharif,small millets,54.0,20.0,Small millets
uttar pradesh,azamgarh,2004,kharif,sugarcane,19272.0,753998.0,Sugarcane
uttar pradesh,azamgarh,2004,rabi,barley,3604.0,5408.0,Barley
uttar pradesh,azamgarh,2004,rabi,chickpea,3796.0,3063.0,Gram
uttar pradesh,azamgarh,2004,rabi,linseed,1.0,1.0,Linseed
uttar pradesh,azamgarh,2004,rabi,maize,6.0,26.0,Maize
uttar pradesh,azamgarh,2004,rabi,potato,5307.0,90851.0,Potato
uttar pradesh,azamgarh,2004,rabi,rapeseed &mustard,1195.0,1188.0,Rapeseed &Mustard
uttar pradesh,azamgarh,2004,rabi,wheat,223364.0,472982.0,Wheat
uttar pradesh,azamgarh,2004,summer,sunflower,2.0,4.0,Sunflower
uttar pradesh,azamgarh,2004,whole year,banana,8.0,291.0,Banana
uttar pradesh,azamgarh,2004,whole year,dry chillies,38.0,36.0,Dry chillies
uttar pradesh,azamgarh,2004,whole year,garlic,21.0,91.0,Garlic
uttar pradesh,azamgarh,2004,whole year,guar seed,35.0,30.0,Guar seed
uttar pradesh,azamgarh,2004,whole year,onion,615.0,7429.0,Onion
uttar pradesh,azamgarh,2004,whole year,sweet potato,84.0,976.0,Sweet potato
uttar pradesh,azamgarh,2004,whole year,tobacco,228.0,998.0,Tobacco
uttar pradesh,azamgarh,2005,kharif,bajra,445.0,673.0,Bajra
uttar pradesh,azamgarh,2005,kharif,jowar,11.0,14.0,Jowar
uttar pradesh,azamgarh,2005,kharif,maize,2987.0,3546.0,Maize
uttar pradesh,azamgarh,2005,kharif,rice,201562.0,353338.0,Rice
uttar pradesh,azamgarh,2005,kharif,sannhamp,97.0,33.0,Sannhamp
uttar pradesh,azamgarh,2005,kharif,sesamum,47.0,8.0,Sesamum
uttar pradesh,azamgarh,2005,kharif,small millets,42.0,27.0,Small millets
uttar pradesh,azamgarh,2005,kharif,sugarcane,26219.0,1013522.0,Sugarcane
uttar pradesh,azamgarh,2005,rabi,barley,4240.0,7094.0,Barley
uttar pradesh,azamgarh,2005,rabi,chickpea,4585.0,4845.0,Gram
uttar pradesh,azamgarh,2005,rabi,linseed,3.0,1.0,Linseed
uttar pradesh,azamgarh,2005,rabi,potato,5571.0,167526.0,Potato
uttar pradesh,azamgarh,2005,rabi,rapeseed &mustard,1201.0,1393.0,Rapeseed &Mustard
uttar pradesh,azamgarh,2005,rabi,turmeric,1.0,4.0,Turmeric
uttar pradesh,azamgarh,2005,rabi,wheat,222018.0,532399.0,Wheat
uttar pradesh,azamgarh,2005,summer,sunflower,6.0,8.0,Sunflower
uttar pradesh,azamgarh,2005,whole year,banana,1.0,38.0,Banana
uttar pradesh,azamgarh,2005,whole year,coriander,45.0,26.0,Coriander
uttar pradesh,azamgarh,2005,whole year,dry chillies,25.0,23.0,Dry chillies
